query_order	query_id	background_id	contrast_order	contrast_id	kda_run_id	rds_id	fine_cell_type	broad_cell_type	signature_group	sex	apoe_group	query_mode	query_direction	structural_status	structurally_available	source_significant_feature_rows	mapped_unique_query_genes	duplicate_symbol_collapses	query_size	background_size	query_status	schema_version
489	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e2::AD_down_mito	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e2	163	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e2	NA	inhibitory	Inh L1 PAX6 CA4	Inhibitory_neurons	F_e2	Female	e2	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	725	empty_query	fine_deg_pathway_query_manifest_v1
490	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e33::AD_any_mito	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e33	164	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e33	NA	inhibitory	Inh L1 PAX6 CA4	Inhibitory_neurons	F_e33	Female	e33	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	709	empty_query	fine_deg_pathway_query_manifest_v1
491	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e33::AD_up_mito	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e33	164	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e33	NA	inhibitory	Inh L1 PAX6 CA4	Inhibitory_neurons	F_e33	Female	e33	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	709	empty_query	fine_deg_pathway_query_manifest_v1
492	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e33::AD_down_mito	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e33	164	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e33	NA	inhibitory	Inh L1 PAX6 CA4	Inhibitory_neurons	F_e33	Female	e33	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	709	empty_query	fine_deg_pathway_query_manifest_v1
493	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e4::AD_any_mito	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e4	165	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e4	NA	inhibitory	Inh L1 PAX6 CA4	Inhibitory_neurons	F_e4	Female	e4	AD_any_mito	any	estimable_validated	TRUE	2	2	0	2	659	query_below_minimum	fine_deg_pathway_query_manifest_v1
494	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e4::AD_up_mito	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e4	165	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e4	NA	inhibitory	Inh L1 PAX6 CA4	Inhibitory_neurons	F_e4	Female	e4	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	659	empty_query	fine_deg_pathway_query_manifest_v1
495	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e4::AD_down_mito	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e4	165	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e4	NA	inhibitory	Inh L1 PAX6 CA4	Inhibitory_neurons	F_e4	Female	e4	AD_down_mito	down	estimable_validated	TRUE	2	2	0	2	659	query_below_minimum	fine_deg_pathway_query_manifest_v1
496	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e2::AD_any_mito	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e2	166	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e2	NA	inhibitory	Inh L1 PAX6 CA4	Inhibitory_neurons	M_e2	Male	e2	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	676	empty_query	fine_deg_pathway_query_manifest_v1
497	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e2::AD_up_mito	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e2	166	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e2	NA	inhibitory	Inh L1 PAX6 CA4	Inhibitory_neurons	M_e2	Male	e2	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	676	empty_query	fine_deg_pathway_query_manifest_v1
498	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e2::AD_down_mito	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e2	166	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e2	NA	inhibitory	Inh L1 PAX6 CA4	Inhibitory_neurons	M_e2	Male	e2	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	676	empty_query	fine_deg_pathway_query_manifest_v1
499	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e33::AD_any_mito	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e33	167	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e33	NA	inhibitory	Inh L1 PAX6 CA4	Inhibitory_neurons	M_e33	Male	e33	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	684	empty_query	fine_deg_pathway_query_manifest_v1
500	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e33::AD_up_mito	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e33	167	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e33	NA	inhibitory	Inh L1 PAX6 CA4	Inhibitory_neurons	M_e33	Male	e33	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	684	empty_query	fine_deg_pathway_query_manifest_v1
501	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e33::AD_down_mito	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e33	167	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e33	NA	inhibitory	Inh L1 PAX6 CA4	Inhibitory_neurons	M_e33	Male	e33	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	684	empty_query	fine_deg_pathway_query_manifest_v1
502	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e4::AD_any_mito	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e4	168	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e4	NA	inhibitory	Inh L1 PAX6 CA4	Inhibitory_neurons	M_e4	Male	e4	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	582	empty_query	fine_deg_pathway_query_manifest_v1
503	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e4::AD_up_mito	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e4	168	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e4	NA	inhibitory	Inh L1 PAX6 CA4	Inhibitory_neurons	M_e4	Male	e4	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	582	empty_query	fine_deg_pathway_query_manifest_v1
504	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e4::AD_down_mito	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e4	168	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e4	NA	inhibitory	Inh L1 PAX6 CA4	Inhibitory_neurons	M_e4	Male	e4	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	582	empty_query	fine_deg_pathway_query_manifest_v1
505	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e2::AD_any_mito	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e2	169	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e2	NA	inhibitory	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	F_e2	Female	e2	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	929	empty_query	fine_deg_pathway_query_manifest_v1
506	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e2::AD_up_mito	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e2	169	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e2	NA	inhibitory	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	F_e2	Female	e2	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	929	empty_query	fine_deg_pathway_query_manifest_v1
507	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e2::AD_down_mito	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e2	169	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e2	NA	inhibitory	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	F_e2	Female	e2	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	929	empty_query	fine_deg_pathway_query_manifest_v1
508	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e33::AD_any_mito	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e33	170	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e33	NA	inhibitory	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	F_e33	Female	e33	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	873	empty_query	fine_deg_pathway_query_manifest_v1
509	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e33::AD_up_mito	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e33	170	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e33	NA	inhibitory	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	F_e33	Female	e33	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	873	empty_query	fine_deg_pathway_query_manifest_v1
510	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e33::AD_down_mito	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e33	170	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e33	NA	inhibitory	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	F_e33	Female	e33	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	873	empty_query	fine_deg_pathway_query_manifest_v1
511	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e4::AD_any_mito	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e4	171	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e4	NA	inhibitory	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	F_e4	Female	e4	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	867	empty_query	fine_deg_pathway_query_manifest_v1
512	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e4::AD_up_mito	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e4	171	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e4	NA	inhibitory	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	F_e4	Female	e4	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	867	empty_query	fine_deg_pathway_query_manifest_v1
513	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e4::AD_down_mito	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e4	171	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e4	NA	inhibitory	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	F_e4	Female	e4	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	867	empty_query	fine_deg_pathway_query_manifest_v1
514	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e2::AD_any_mito	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e2	172	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e2	NA	inhibitory	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	M_e2	Male	e2	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	877	empty_query	fine_deg_pathway_query_manifest_v1
515	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e2::AD_up_mito	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e2	172	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e2	NA	inhibitory	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	M_e2	Male	e2	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	877	empty_query	fine_deg_pathway_query_manifest_v1
516	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e2::AD_down_mito	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e2	172	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e2	NA	inhibitory	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	M_e2	Male	e2	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	877	empty_query	fine_deg_pathway_query_manifest_v1
517	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e33::AD_any_mito	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e33	173	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e33	NA	inhibitory	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	M_e33	Male	e33	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	855	empty_query	fine_deg_pathway_query_manifest_v1
518	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e33::AD_up_mito	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e33	173	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e33	NA	inhibitory	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	M_e33	Male	e33	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	855	empty_query	fine_deg_pathway_query_manifest_v1
519	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e33::AD_down_mito	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e33	173	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e33	NA	inhibitory	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	M_e33	Male	e33	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	855	empty_query	fine_deg_pathway_query_manifest_v1
520	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e4::AD_any_mito	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e4	174	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e4	NA	inhibitory	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	M_e4	Male	e4	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	867	empty_query	fine_deg_pathway_query_manifest_v1
521	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e4::AD_up_mito	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e4	174	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e4	NA	inhibitory	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	M_e4	Male	e4	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	867	empty_query	fine_deg_pathway_query_manifest_v1
522	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e4::AD_down_mito	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e4	174	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e4	NA	inhibitory	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	M_e4	Male	e4	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	867	empty_query	fine_deg_pathway_query_manifest_v1
523	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e2::AD_any_mito	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e2	175	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e2	NA	inhibitory	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	F_e2	Female	e2	AD_any_mito	any	estimable_validated	TRUE	5	5	0	5	836	testable_query	fine_deg_pathway_query_manifest_v1
524	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e2::AD_up_mito	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e2	175	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e2	NA	inhibitory	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	F_e2	Female	e2	AD_up_mito	up	estimable_validated	TRUE	2	2	0	2	836	query_below_minimum	fine_deg_pathway_query_manifest_v1
525	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e2::AD_down_mito	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e2	175	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e2	NA	inhibitory	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	F_e2	Female	e2	AD_down_mito	down	estimable_validated	TRUE	3	3	0	3	836	testable_query	fine_deg_pathway_query_manifest_v1
526	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e33::AD_any_mito	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e33	176	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e33	NA	inhibitory	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	F_e33	Female	e33	AD_any_mito	any	estimable_validated	TRUE	24	24	0	24	823	testable_query	fine_deg_pathway_query_manifest_v1
527	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e33::AD_up_mito	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e33	176	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e33	NA	inhibitory	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	F_e33	Female	e33	AD_up_mito	up	estimable_validated	TRUE	10	10	0	10	823	testable_query	fine_deg_pathway_query_manifest_v1
528	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e33::AD_down_mito	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e33	176	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e33	NA	inhibitory	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	F_e33	Female	e33	AD_down_mito	down	estimable_validated	TRUE	14	14	0	14	823	testable_query	fine_deg_pathway_query_manifest_v1
529	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e4::AD_any_mito	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e4	177	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e4	NA	inhibitory	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	F_e4	Female	e4	AD_any_mito	any	estimable_validated	TRUE	9	9	0	9	824	testable_query	fine_deg_pathway_query_manifest_v1
530	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e4::AD_up_mito	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e4	177	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e4	NA	inhibitory	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	F_e4	Female	e4	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	824	empty_query	fine_deg_pathway_query_manifest_v1
531	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e4::AD_down_mito	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e4	177	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e4	NA	inhibitory	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	F_e4	Female	e4	AD_down_mito	down	estimable_validated	TRUE	9	9	0	9	824	testable_query	fine_deg_pathway_query_manifest_v1
532	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e2::AD_any_mito	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e2	178	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e2	NA	inhibitory	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	M_e2	Male	e2	AD_any_mito	any	estimable_validated	TRUE	14	14	0	14	861	testable_query	fine_deg_pathway_query_manifest_v1
533	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e2::AD_up_mito	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e2	178	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e2	NA	inhibitory	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	M_e2	Male	e2	AD_up_mito	up	estimable_validated	TRUE	6	6	0	6	861	testable_query	fine_deg_pathway_query_manifest_v1
534	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e2::AD_down_mito	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e2	178	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e2	NA	inhibitory	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	M_e2	Male	e2	AD_down_mito	down	estimable_validated	TRUE	8	8	0	8	861	testable_query	fine_deg_pathway_query_manifest_v1
535	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e33::AD_any_mito	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e33	179	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e33	NA	inhibitory	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	M_e33	Male	e33	AD_any_mito	any	estimable_validated	TRUE	8	8	0	8	810	testable_query	fine_deg_pathway_query_manifest_v1
536	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e33::AD_up_mito	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e33	179	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e33	NA	inhibitory	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	M_e33	Male	e33	AD_up_mito	up	estimable_validated	TRUE	3	3	0	3	810	testable_query	fine_deg_pathway_query_manifest_v1
537	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e33::AD_down_mito	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e33	179	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e33	NA	inhibitory	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	M_e33	Male	e33	AD_down_mito	down	estimable_validated	TRUE	5	5	0	5	810	testable_query	fine_deg_pathway_query_manifest_v1
538	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e4::AD_any_mito	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e4	180	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e4	NA	inhibitory	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	M_e4	Male	e4	AD_any_mito	any	estimable_validated	TRUE	4	4	0	4	783	testable_query	fine_deg_pathway_query_manifest_v1
539	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e4::AD_up_mito	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e4	180	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e4	NA	inhibitory	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	M_e4	Male	e4	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	783	empty_query	fine_deg_pathway_query_manifest_v1
540	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e4::AD_down_mito	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e4	180	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e4	NA	inhibitory	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	M_e4	Male	e4	AD_down_mito	down	estimable_validated	TRUE	4	4	0	4	783	testable_query	fine_deg_pathway_query_manifest_v1
541	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e2::AD_any_mito	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e2	181	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e2	NA	inhibitory	Inh L3-5 SST MAFB	Inhibitory_neurons	F_e2	Female	e2	AD_any_mito	any	estimable_validated	TRUE	8	8	0	8	623	testable_query	fine_deg_pathway_query_manifest_v1
542	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e2::AD_up_mito	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e2	181	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e2	NA	inhibitory	Inh L3-5 SST MAFB	Inhibitory_neurons	F_e2	Female	e2	AD_up_mito	up	estimable_validated	TRUE	8	8	0	8	623	testable_query	fine_deg_pathway_query_manifest_v1
543	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e2::AD_down_mito	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e2	181	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e2	NA	inhibitory	Inh L3-5 SST MAFB	Inhibitory_neurons	F_e2	Female	e2	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	623	empty_query	fine_deg_pathway_query_manifest_v1
544	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e33::AD_any_mito	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e33	182	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e33	NA	inhibitory	Inh L3-5 SST MAFB	Inhibitory_neurons	F_e33	Female	e33	AD_any_mito	any	estimable_validated	TRUE	9	9	0	9	557	testable_query	fine_deg_pathway_query_manifest_v1
545	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e33::AD_up_mito	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e33	182	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e33	NA	inhibitory	Inh L3-5 SST MAFB	Inhibitory_neurons	F_e33	Female	e33	AD_up_mito	up	estimable_validated	TRUE	7	7	0	7	557	testable_query	fine_deg_pathway_query_manifest_v1
546	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e33::AD_down_mito	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e33	182	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e33	NA	inhibitory	Inh L3-5 SST MAFB	Inhibitory_neurons	F_e33	Female	e33	AD_down_mito	down	estimable_validated	TRUE	2	2	0	2	557	query_below_minimum	fine_deg_pathway_query_manifest_v1
547	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e4::AD_any_mito	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e4	183	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e4	NA	inhibitory	Inh L3-5 SST MAFB	Inhibitory_neurons	F_e4	Female	e4	AD_any_mito	any	estimable_validated	TRUE	21	21	0	21	558	testable_query	fine_deg_pathway_query_manifest_v1
